Sequence No.,V,D,air density,humidity,I,S_a,S_b,y (% relative to rated power)
13445,4.150814,38.68633,1.227462189,85.81292,0.124434557,0.012381577,0.009664072,1.45
13446,3.700373,28.77634,1.227516517,86.751792,0.102480885,0.074326104,0.059909219,1.363333333
13447,3.767112,26.32477,1.228397893,90.049053,0.179850533,0.391858967,0.053933365,2.403333333
13448,4.066112,27.24874,1.229314433,91.029583,0.222800454,0.475468242,0.066240574,6.476666667
13449,3.849954,26.54389,1.229166536,90.633446,0.183091382,0.525253707,0.032390513,4.76
13450,4.183181,26.37116,1.22924463,90.773292,0.196025321,0.43778179,0.089436458,3.93
13451,5.138179,26.18973,1.228765758,93.32013,0.218440813,0.726220724,0.08563968,24.89333333
13452,5.616544,27.94702,1.22886358,93.834891,0.168964616,0.59346917,0.075419553,32.52333333
13453,5.759388,27.79557,1.229216217,94.154464,0.171928111,0.574268709,0.03623501,30.04666667
13454,6.413573,28.89566,1.228812525,93.540517,0.172375835,0.359639512,0.114904391,24.35666667
13455,5.972435,0.4301647,1.229242219,91.524113,0.058142684,0.017200209,0.036581762,12.05
13456,6.141936,358.0782,1.228396967,91.616353,0.051923123,0.035032126,0.036018734,10.38333333
13457,6.226462,352.9191,1.229081159,91.528875,0.07136128,0.121069191,0.050258933,9.246666667
13458,6.352015,355.6299,1.228321446,91.324553,0.059016958,0.113131926,0.046425944,7.72
13459,7.299828,27.31193,1.217135767,72.037305,0.151365895,0.526055171,0.036640955,42.09666667
13460,8.640886,30.27097,1.214935181,67.011074,0.096702711,0.282073053,0.255688488,38.83333333
13461,9.033955,30.90581,1.214946069,65.988888,0.077513381,0.194703706,0.254777266,41.79666667
13462,9.084959,35.0281,1.215663126,68.043378,0.044006836,0.1570604,0.112088623,43.37
13463,8.880076,38.14617,1.215028559,68.008664,0.052609257,0.102904027,0.069583426,41.28
13464,8.801758,37.24649,1.215467905,69.836023,0.051034066,0.045569526,0.066163434,42.91666667
13465,8.301579,37.84662,1.216190049,70.300599,0.061686602,0.045593788,0.071062922,43.01
13466,8.371205,38.14317,1.215981422,70.480519,0.059374308,0.094923064,0.073092114,46.10333333
13467,8.164879,39.13278,1.216073865,70.663611,0.067544479,0.132355732,0.049667546,43.15666667
13468,8.094355,39.97228,1.216111943,71.180358,0.070182566,0.137918808,0.06786711,41.33333333
13469,8.086095,43.46467,1.215687422,70.358919,0.066745061,0.206991263,0.086523098,41.6
13470,7.985931,43.88487,1.215860224,70.014753,0.069083317,0.173978826,0.095445179,42.07
13471,8.017175,46.50336,1.215048092,67.556387,0.073530577,0.208632531,0.111060085,39.34333333
13472,7.241622,45.26957,1.21494779,67.333422,0.087193822,0.338057153,0.104954037,42.38
13473,7.060252,43.22241,1.215419638,68.59583,0.090681381,0.2958994,0.082079166,44.99333333
13474,7.671998,42.3574,1.215929586,70.729271,0.081157451,0.105624934,0.098197012,43.62
13475,7.340358,42.84922,1.216550243,73.225921,0.075646637,0.124782895,0.050783517,42.33
13476,7.583591,43.02974,1.216964353,74.221724,0.074150386,0.147397071,0.076200503,37.26666667
13477,7.544568,43.91083,1.216961001,75.065975,0.080115362,0.201855282,0.044314494,36.60333333
13478,7.714678,42.6815,1.217233704,76.530719,0.068121845,0.134457029,0.069712472,32.00666667
13479,7.521792,44.51131,1.217753208,77.736795,0.080384315,0.240685763,0.049906532,31.16333333
13480,7.139918,45.30326,1.217523703,77.894098,0.083610372,0.359679355,0.037121082,32.68
13481,7.030869,46.75331,1.218369714,79.107114,0.094514192,0.429259359,0.104470171,34.98333333
13482,7.195991,47.36212,1.218103164,79.2426,0.085443047,0.374466084,0.139576484,39.45333333
13483,7.703114,50.79239,1.218242636,79.863291,0.090634787,0.356781674,0.201177209,41.91333333
13484,8.406154,51.53169,1.218604384,81.133635,0.059449648,0.321110246,0.216723819,42.68
13485,7.962931,51.47703,1.218709994,81.56647,0.081877477,0.330046842,0.190060592,36.35333333
13486,7.500717,50.62363,1.219255454,82.546803,0.06774991,0.407736476,0.252963441,27.32666667
13487,7.546364,54.15189,1.219466086,83.073272,0.049103767,0.328469655,0.212143728,26.41
13488,7.633553,58.38356,1.219368301,82.278016,0.044166615,0.226091712,0.154114542,16.89666667
13489,7.003041,59.37576,1.219707831,81.732703,0.056351091,0.311745989,0.119045971,15.15
13490,6.832754,60.07192,1.219673669,80.7732,0.061081608,0.335571413,0.135310375,14.30666667
13491,6.998919,58.21346,1.220244824,80.414553,0.058349639,0.254398477,0.145506325,11.37
13492,6.93797,58.27896,1.220966671,80.34691,0.045916976,0.226153908,0.104489013,13.41333333
13493,6.99616,60.37612,1.220117236,79.677025,0.059807737,0.189210721,0.118438504,18.31
13494,6.688515,62.48091,1.221150532,79.743081,0.072809002,0.362820978,0.112300486,15.46333333
13495,7.01807,57.56647,1.220449199,79.449697,0.06201118,0.221897723,0.115880599,14.61666667
13496,7.659825,57.17637,1.220426544,79.222167,0.045608013,0.130560169,0.150890925,17.53
13497,7.738801,58.15539,1.220684839,79.471911,0.042270308,0.098819519,0.147577548,13.51666667
13498,7.651949,60.28917,1.220694278,79.696463,0.047454929,0.199663146,0.124323186,14
13499,7.320198,61.84308,1.221041418,80.035914,0.057111925,0.250694924,0.110435446,19.32666667
13500,7.323582,62.71526,1.220822302,79.867257,0.049319104,0.292069334,0.073438422,16.30666667
13501,7.009168,61.3097,1.221220443,80.106289,0.053247989,0.235232106,0.064878155,12.58666667
13502,7.484421,59.24366,1.221651002,80.97236,0.040581509,0.046454639,0.118738668,14.41333333
13503,7.106766,60.84419,1.222083972,81.672003,0.059077068,0.240201286,0.033141325,19.29
13504,7.204748,62.54937,1.222049476,82.182601,0.058934705,0.327089854,0.076767881,25.48666667
13505,7.554464,63.33076,1.222408535,82.156616,0.077828579,0.340068041,0.139492401,24.73333333
13506,7.673009,63.78613,1.222377057,81.643639,0.086350518,0.164192532,0.201988801,22.43666667
13507,7.428878,65.1191,1.221984055,81.585318,0.077126357,0.185041425,0.175424869,19.81333333
13508,7.035167,69.27964,1.222326319,81.500614,0.075131564,0.290843527,0.047678672,24.62666667
13509,6.953031,69.02111,1.221700882,80.930506,0.065578163,0.360013126,0.057392354,24.95666667
13510,6.7021,69.43441,1.221333061,80.10133,0.07079966,0.345126928,0.06518221,27.51666667
13511,6.412948,70.41343,1.221286937,79.278505,0.083587486,0.40754701,0.035744018,25.44333333
13512,6.836732,68.83689,1.221507541,78.627065,0.074921878,0.308735751,0.066734829,24.71333333
13513,6.809866,67.60519,1.221660157,79.125364,0.063801476,0.236589082,0.078744884,24.09
13514,6.845441,67.88813,1.221634172,79.662939,0.061481021,0.227091985,0.033605749,26.23666667
13515,6.892949,63.80749,1.222241969,79.995601,0.064417044,0.21313596,0.080401089,23.30333333
13516,6.723063,63.0764,1.222289511,80.036664,0.072344451,0.241287712,0.090089292,19.85333333
13517,6.403292,62.19369,1.222203745,80.422885,0.0712997,0.248663047,0.034376324,18.47666667
13518,6.267073,64.00704,1.222620779,81.425631,0.063404894,0.257767165,0.020766412,17.84333333
13519,5.888887,66.39826,1.222756001,81.481174,0.062561737,0.361188364,0.113759396,16.99666667
13520,5.774048,63.83667,1.222986024,83.229185,0.064151822,0.340342999,0.125404545,16.51333333
13521,6.171544,60.43585,1.223798354,85.201355,0.072878829,0.294417842,0.104903891,14.91
13522,6.225371,61.14824,1.223468038,86.699821,0.0653274,0.369005687,0.108599181,13.6
13523,6.085591,60.564,1.223682763,88.451997,0.075890279,0.420047423,0.062086422,13.83333333
13524,6.548221,54.07287,1.224148996,89.709843,0.05642444,0.288882538,0.111263103,10.65666667
13525,6.984227,52.988,1.224336321,91.053387,0.051385429,0.219846742,0.150886064,10.99333333
13526,6.961211,53.00948,1.22395266,91.285278,0.05194464,0.205379211,0.185753909,13.16333333
13527,6.927096,51.51634,1.223912947,91.253936,0.081912493,0.389751555,0.164515283,11.91333333
13528,7.138587,56.08659,1.223646669,90.576711,0.04311405,0.17044842,0.196408511,12.51333333
13529,7.486394,55.27949,1.223026439,89.381747,0.036655952,0.136513786,0.167727851,8.5
13530,7.584072,56.10986,1.223390327,89.192901,0.043916368,0.183320399,0.171484985,8.13
13531,7.463651,58.83432,1.222426883,88.122114,0.03628637,0.226662796,0.118582149,8.116666667
13532,7.29346,58.75887,1.222766739,87.64167,0.048626454,0.224867312,0.064524305,9.103333333
13533,6.540523,60.8413,1.222734071,87.583942,0.055833333,0.424410861,0.036126623,11.52
13534,6.885122,58.15001,1.222560982,87.964016,0.050297932,0.243771248,0.086349383,11.29666667
13535,7.173729,57.06557,1.222921554,88.412327,0.041235848,0.039996047,0.089246296,10.89333333
13536,7.27099,58.67319,1.222532969,87.897959,0.041472083,0.085235535,0.072134915,18.36333333
13537,7.623737,58.10794,1.222694427,87.86245,0.044369198,0.040607915,0.051600503,19.30666667
13538,7.335884,60.00458,1.221757193,87.370698,0.05356944,0.017525015,0.061055444,20.37333333
13539,6.772014,60.38072,1.220952986,86.553026,0.040711862,0.080156776,0.046050801,22.24333333
13540,6.560908,61.06692,1.220039754,85.752616,0.064423522,0.111332389,0.035156978,16.03
13541,6.19464,59.13825,1.219973351,85.185683,0.042999286,0.034031831,0.04917001,20.57
13542,5.914005,60.7894,1.217792943,82.970316,0.065784574,0.090377339,0.004076388,23.91666667
13543,5.926371,62.23766,1.216786766,81.913216,0.052166494,0.150935623,0.003465995,21.47
13544,4.523562,54.90872,1.204492061,75.388721,0.043762504,0.049328513,0.046379457,4.063333333
13545,4.214586,57.03057,1.203527273,75.343689,0.04751774,0.130448451,0.063506247,1.93
13546,10.57738,37.88046,1.194866283,68.33478,0.038976344,0.054225871,0.058866262,43.95333333
13547,10.81673,39.09241,1.195485327,68.537511,0.043489058,0.001392396,0.104220741,47.85333333
13548,10.33004,41.24786,1.196530705,67.403843,0.061413876,0.056493662,0.058523685,47.97
13549,9.74386,43.04031,1.196480917,66.489369,0.055170446,0.136555937,0.006637888,48.73333333
13550,9.703057,43.53587,1.195816843,66.142027,0.048992859,0.181963372,0.025636028,54.70333333
13551,10.18696,46.53852,1.195467474,65.859355,0.048007728,0.228348572,0.081435778,64.11666667
13552,10.31787,47.07541,1.195838005,65.579259,0.054884836,0.251663442,0.095660442,69.80333333
13553,10.67961,48.94661,1.19558903,65.640952,0.056572487,0.177712471,0.152097949,74.49333333
13554,11.0939,50.45616,1.196189161,65.997418,0.049619602,0.105005735,0.187712993,71.48
13555,11.51424,52.0836,1.19600252,65.93394,0.042378516,0.046164933,0.197173758,69.50666667
13556,11.63183,51.61821,1.195130177,64.711601,0.029550931,0.000134459,0.193277365,58.91
13557,11.14377,51.43985,1.195636853,64.266663,0.042444137,0.004782214,0.191689226,55.39333333
13558,8.342656,61.32071,1.197282902,62.191346,0.05250509,0.074136592,0.007312019,37.76333333
13559,8.444648,62.67323,1.198075565,61.791833,0.050796481,0.158441472,0.049507975,44.06
13560,8.857076,62.93069,1.198397012,61.627585,0.05689897,0.049816979,0.084053342,42.49666667
13561,8.857397,63.52217,1.198799061,62.039396,0.0575689,0.077762822,0.099898686,43.86666667
13562,8.675145,63.72859,1.199671697,62.978467,0.05470825,0.063795758,0.105582096,42.11333333
13563,8.672755,64.38271,1.200300412,63.54044,0.066821074,0.113838398,0.130006388,37.15666667
13564,8.782687,64.15598,1.201088832,64.389651,0.06666379,0.171175377,0.131089045,37.70666667
13565,8.596329,66.67308,1.201620997,64.99983,0.067019306,0.102368081,0.109259548,34.32
13566,8.192353,69.36123,1.202251687,66.158691,0.07383217,0.196011319,0.059821254,37.99666667
13567,8.224416,70.04439,1.202820534,67.083875,0.076811983,0.279558204,0.074850789,38.12
13568,7.878902,70.36656,1.203391484,67.979503,0.077687449,0.299634243,0.073250711,38.19666667
13569,7.841996,71.19283,1.204016304,68.69323,0.109744267,0.324226617,0.120675904,41.79333333
13570,7.423216,70.27178,1.20461002,69.672766,0.083763143,0.388366791,0.125444557,39.29666667
13571,7.658349,70.59173,1.205095204,70.292068,0.10368172,0.386671398,0.144510812,37.04666667
13572,7.597288,70.37053,1.205589214,70.428942,0.090103942,0.322015016,0.047748006,32.48
13573,7.771585,70.88665,1.205559277,70.550345,0.090615273,0.370807799,0.098914657,30.01
13574,7.700708,70.06534,1.206081068,70.864558,0.107182418,0.415719127,0.117416054,22.71
13575,7.666609,72.14417,1.20584474,71.281725,0.103980026,0.370204288,0.151541435,23.52333333
13576,7.558249,70.44293,1.206126111,71.404314,0.101849886,0.353050071,0.182519844,24.02666667
13577,7.655542,70.93122,1.206199397,71.240265,0.109153852,0.435994402,0.132942713,26.53333333
13578,7.946507,72.54439,1.206593284,71.239868,0.10384467,0.382221895,0.195797085,27.46333333
13579,8.313031,73.89916,1.206611181,70.915736,0.070635596,0.207582624,0.223096965,24.43666667
13580,7.674196,75.34918,1.206958464,71.528493,0.078877475,0.300451948,0.169054908,23.06
13581,7.313974,73.42154,1.207329103,71.610021,0.08583733,0.320923705,0.155997654,21.55333333
13582,7.38522,75.0538,1.207502873,71.872858,0.075146834,0.266453253,0.170179987,22.51333333
13583,7.386695,76.25623,1.207026318,71.68798,0.070481981,0.298922903,0.168049847,18.62666667
13584,7.277838,77.24768,1.207284617,71.433672,0.062154846,0.320022019,0.179098458,13.58333333
13585,7.514272,77.87371,1.206651377,71.516701,0.06041731,0.320882191,0.181204723,14.40666667
13586,7.82206,78.36745,1.207003831,71.780221,0.048972061,0.337714688,0.14435851,14.72333333
13587,7.986797,79.99224,1.206682756,72.560201,0.049032823,0.308727347,0.141687677,15.78
13588,8.014063,79.48857,1.207381589,73.182082,0.047208513,0.302578617,0.124048369,14.99333333
13589,7.88543,79.35613,1.206914975,73.791466,0.046895185,0.294050107,0.110367359,12.74666667
13590,8.12701,80.07329,1.207192695,73.633367,0.049647743,0.231684942,0.136766404,12.78333333
13591,8.326424,81.53557,1.206410057,73.52982,0.052913832,0.187417382,0.16611432,15.16666667
13592,8.257809,82.8761,1.206254787,73.568501,0.04889378,0.214029172,0.133652865,17.97
13593,8.402882,83.92296,1.206232671,72.993831,0.055676493,0.159846152,0.150419714,22.72
13594,8.120033,85.53776,1.205887148,73.410602,0.056500534,0.215823511,0.099477011,23.94666667
13595,8.091372,86.87715,1.205797582,73.532597,0.053448748,0.324186028,0.075751646,28.08333333
13596,8.243823,87.40787,1.206295957,73.705574,0.06579536,0.25079118,0.093246897,29.54666667
13597,8.204928,87.36775,1.2057928,74.033476,0.053822837,0.265179154,0.087017778,29.06333333
13598,8.104379,88.52039,1.206296475,74.734902,0.064010765,0.335088024,0.059541588,27.22666667
13599,8.288492,87.3606,1.207237924,75.313737,0.072929213,0.268275903,0.07400795,27.32333333
13600,8.041811,88.83756,1.206628885,74.926525,0.074439427,0.310366805,0.073025928,25.00666667
13601,7.910066,91.7702,1.206137493,75.236374,0.087394012,0.391787021,0.10058607,22.36
13602,7.452263,91.57748,1.206374883,75.703133,0.099184919,0.395183142,0.106167738,20.62333333
13603,7.193665,91.85336,1.206561878,76.125654,0.099884398,0.480314954,0.096007587,22.68333333
13604,7.069026,91.07515,1.20653777,76.193892,0.084188798,0.472686008,0.110273097,24.31
13605,6.887095,91.48778,1.206681433,76.344454,0.090369423,0.496996286,0.091874406,19.08333333
13606,6.935901,91.75181,1.206716789,76.448597,0.097701798,0.459239999,0.11675646,15.15333333
13607,7.279554,91.70635,1.206582027,76.565236,0.109591013,0.393288997,0.138954207,12.97
13608,6.654255,91.6283,1.206999833,77.431704,0.123254729,0.387776991,0.121944308,10.56333333
13609,6.351839,90.2649,1.207186047,77.589008,0.093462964,0.435751074,0.116903668,10.98333333
13610,6.242068,88.66674,1.206523176,77.737192,0.083068208,0.457447491,0.119470839,11.16666667
13611,6.088526,86.11394,1.206565884,78.039899,0.081335647,0.425189254,0.096336745,12.23
13612,6.42634,86.13025,1.207331497,78.345782,0.071731608,0.377195374,0.125301579,15.12333333
13613,6.842618,88.12559,1.206544696,78.900218,0.070243933,0.349088084,0.119330449,12.56333333
13614,6.810652,88.13087,1.206585427,79.669881,0.071219011,0.354257787,0.115603916,11.31666667
13615,6.861031,86.16211,1.20643358,79.833139,0.058509661,0.357387813,0.124016285,10.33
13616,6.466486,91.29047,1.206394778,79.824809,0.065523841,0.45998174,0.047819367,10.09666667
13617,6.031779,90.70337,1.206100875,79.819652,0.083288197,0.396634591,0.06198045,8.923333333
13618,5.859231,88.30418,1.206142351,80.145568,0.056579387,0.400077982,0.06848603,8.01
13619,5.505105,94.6428,1.205794589,80.014446,0.099744401,0.552873253,0.017911123,7.756666667
13620,3.698144,113.3472,1.201080613,80.645652,0.156104765,1.118449341,0.020068167,10.21666667
13621,3.594275,103.2166,1.194693868,74.205062,0.074432535,0.234158926,0.083498125,3.67
13622,7.292402,246.8521,1.20024371,84.000041,0.022007591,0.11284244,0.071467176,6.916666667
13623,7.388091,248.0968,1.201215418,85.462403,0.031838468,0.013294271,0.162197366,13.46666667
13624,9.250146,241.0504,1.207528438,91.629447,0.056228129,0.023250415,0.058280302,18.3
13625,9.770677,242.342,1.210077657,92.323732,0.040124988,0.001199405,0.034662009,20.28333333
13626,9.280203,238.5606,1.212676517,92.624853,0.060203144,0.011726986,0.027912465,15.71666667
13627,10.11191,237.0701,1.217620553,99.34137,0.052983205,0.007369564,0.044537486,44.63333333
13628,8.984443,228.1193,1.217908861,99.461381,0.052187097,0.002544202,0.019240324,48.87333333
13629,8.130828,227.2808,1.217915205,99.461381,0.048198941,0.01549013,0.020493689,51.98333333
13630,8.706405,230.9169,1.218200772,99.471302,0.032694229,0.021298036,0.005202058,52.39666667
13631,9.018574,234.1372,1.217294706,99.463167,0.048825103,0.041175682,0.027665454,43.94
13632,8.466525,235.9459,1.216910907,99.459001,0.059206274,0.068198892,0.042529509,35.35
13633,7.804914,235.2238,1.216862204,99.465944,0.072578455,0.042398775,0.025649575,29.10333333
13634,8.064394,234.6221,1.21631529,99.467136,0.058761278,0.079988206,0.034291561,30.72666667
13635,9.014869,232.6655,1.216270917,99.463367,0.038903649,0.022565123,0.049294852,37.83
13636,8.786344,229.5311,1.216094122,99.456621,0.083407331,0.059957548,0.034721044,38.23666667
13637,8.840893,226.4806,1.217148682,99.457412,0.064101025,0.054087578,0.029972946,27.86666667
13638,8.822223,227.1907,1.217230602,99.457214,0.063740873,0.035417802,0.032626283,30.13
13639,8.577852,226.0505,1.21683104,98.980739,0.066667075,0.063679791,0.018652024,26.10333333
13640,9.019664,225.1497,1.216281968,97.063718,0.061480893,0.035490704,0.039589182,35.47
13641,9.053603,226.8868,1.215435318,94.819191,0.06639212,0.079931923,0.051114181,27.91666667
13642,9.37201,228.0628,1.214988703,93.335998,0.075274013,0.080368871,0.045274909,21.74
13643,9.55978,225.2173,1.214849469,91.739341,0.082689005,0.108803024,0.063228133,23.26666667
13644,10.42335,227.166,1.21475813,90.403734,0.057749274,0.089276551,0.054784946,23.61
13645,10.16944,227.6693,1.214575679,89.985576,0.067984491,0.104777697,0.043073858,31.44666667
13646,9.352475,225.4046,1.214545729,89.980221,0.065878059,0.107406248,0.055324743,32.48666667
13647,8.903461,223.4767,1.214463574,90.195847,0.078044796,0.088178859,0.031159274,34.05333333
13648,8.958139,222.6077,1.214590748,90.551518,0.09524601,0.0985961,0.062372333,33.09666667
13649,9.339146,220.7556,1.214649795,90.622135,0.07182418,0.081699602,0.051582908,33.85
13650,9.048374,216.3597,1.215656356,90.848277,0.099924583,0.125968259,0.054514317,29.31666667
13651,8.397285,212.2866,1.21536058,91.272582,0.070378759,0.033634285,0.028968496,30.16
13652,8.675322,211.223,1.215680156,91.051205,0.065603847,0.073865047,0.045260028,34.82333333
13653,9.350598,216.9236,1.215369019,90.887156,0.072979803,0.193878636,0.060568452,33.39
13654,10.39673,219.2538,1.214192108,90.58782,0.110268325,0.169815521,0.085294622,39.45
13655,10.67028,217.6363,1.214113786,90.468402,0.084861634,0.183253919,0.057710522,40.92333333
13656,10.99062,218.3971,1.214109896,90.237501,0.055347478,0.166236485,0.050004036,49.14333333
13657,10.88796,218.9133,1.213693916,89.776695,0.059000162,0.193313121,0.070495378,43.63
13658,11.60126,219.538,1.213567573,89.688817,0.075773235,0.176319571,0.064111834,43.15333333
13659,11.95491,220.5895,1.213535866,89.495213,0.051239859,0.143735555,0.079451235,47.35333333
13660,12.80593,225.293,1.213356631,89.422014,0.050845905,0.12970198,0.072193039,53.94666667
13661,12.84684,229.6039,1.213458787,89.658867,0.076151879,0.138390794,0.079882058,57.40333333
13662,12.30756,232.2449,1.213547609,89.565434,0.04725138,0.160325853,0.070438348,58.72
13663,12.42596,234.2135,1.213489033,89.988551,0.045282409,0.11734576,0.072081622,65.97
13664,11.66856,235.7466,1.213946899,90.022868,0.04736767,0.139746119,0.07601762,64.43
13665,10.0807,235.4106,1.214101596,90.420793,0.090281201,0.183922906,0.056006103,62.66666667
13666,10.101,236.365,1.2142579,91.162686,0.058325136,0.173752186,0.082750412,58.51333333
13667,10.08501,236.1933,1.214386704,91.442187,0.060769023,0.157122388,0.062977893,56.68333333
13668,9.947284,235.8307,1.214622259,91.784371,0.049657253,0.143276677,0.068504633,73.68666667
13669,9.297301,236.1782,1.214499616,92.009716,0.063855155,0.191657014,0.072643361,72.72
13670,8.59973,238.3817,1.214779217,92.330476,0.036808353,0.108579664,0.076787457,59.42666667
13671,8.166835,238.707,1.214658973,92.920816,0.058582756,0.157968271,0.046723211,45.90333333
13672,8.439916,237.9324,1.214740639,93.2874,0.047973203,0.123650783,0.071225925,47.6
13673,8.038619,249.2467,1.215260988,93.608356,0.066256045,0.114684842,0.028119062,38.94
13674,7.349854,251.278,1.215476034,93.611532,0.059013036,0.166781924,0.043201245,32.46
13675,7.313076,255.4454,1.21547261,93.540715,0.043719893,0.247068263,0.07963881,34.30333333
13676,6.509519,257.6952,1.215222228,93.220948,0.088867027,0.34439044,0.083634227,31.76333333
13677,6.420566,262.2285,1.214961256,92.826395,0.063771979,0.466599326,0.120295504,28.89
13678,7.352436,262.7057,1.214358529,91.704627,0.050583099,0.285913025,0.125345488,30.48
13679,6.838336,260.9856,1.214175702,91.099607,0.041474081,0.278271004,0.081653348,25.22666667
13680,6.630838,262.6566,1.213840373,90.783608,0.03604935,0.271251839,0.135057068,22.46
13681,6.315238,258.6499,1.213795533,90.916117,0.046591767,0.285306091,0.115999472,13.84666667
13682,6.148365,256.1643,1.213750041,90.92165,0.042897762,0.291870411,0.110518524,9.703333333
13683,5.84154,257.6446,1.21400291,91.132932,0.060737716,0.343013843,0.116656137,10.05666667
13684,5.702289,259.4248,1.213984967,91.19621,0.054605002,0.322477563,0.103145084,12.68333333
13685,5.623521,258.9873,1.214327838,91.492375,0.058498279,0.318278779,0.110069611,11.45666667
13686,5.36279,257.7943,1.21432019,91.624091,0.070397629,0.32634486,0.116684358,8.426666667
13687,5.876265,255.9992,1.215188729,91.894464,0.062702244,0.202179,0.076255723,5.8
13688,6.416107,259.5271,1.215463297,92.22296,0.066033952,0.17741871,0.061476837,6.266666667
13689,7.03568,266.2727,1.215907704,93.000164,0.052701061,0.15570163,0.089605118,6.516666667
13690,7.443185,269.0779,1.215468529,93.757927,0.053037335,0.111258224,0.066831757,7.326666667
13691,7.679841,269.9542,1.216044358,94.365724,0.047294091,0.085044583,0.057775236,6.11
13692,7.734727,270.5756,1.216487321,94.493272,0.055760055,0.14742619,0.096726164,7.726666667
13693,8.420317,277.5367,1.215868995,89.76777,0.037019343,0.060743556,0.125988599,6.843333333
13694,7.61591,274.3031,1.215522348,88.203049,0.049767841,0.075017743,0.058922602,8.68
13695,7.631628,277.1626,1.216937276,90.647726,0.05639739,0.114469844,0.088753586,14.98333333
13696,6.463984,280.4534,1.2170479,89.852867,0.076284332,0.178197739,0.08798836,23.19
13697,5.781939,281.5632,1.217042039,89.071102,0.05705375,0.177857591,0.091878018,22.59333333
13698,5.828099,280.8558,1.216955855,88.819573,0.07020845,0.153630698,0.083148459,30.91666667
13699,5.932482,281.6648,1.217050013,88.49425,0.072900617,0.220603859,0.087515658,26.73666667
13700,5.64697,283.1502,1.216900313,87.09953,0.083114343,0.220883774,0.083285921,19.1
13701,5.33631,281.4539,1.216792957,86.203108,0.067733321,0.206057018,0.058013565,15.02333333
13702,5.68811,280.3565,1.216804682,85.630621,0.08485235,0.155977391,0.09342529,9.33
13703,5.282691,283.0394,1.216848313,85.705403,0.090596156,0.23661708,0.088987322,8.623333333
13704,5.905456,283.6212,1.216463074,85.262253,0.082283214,0.273521961,0.080891811,8.626666667
13705,6.324861,280.6431,1.216350034,84.533054,0.057915407,0.247835796,0.102843672,8.086666667
13706,6.418594,276.3541,1.216481564,84.777246,0.055929803,0.211955229,0.100876365,5.723333333
13707,6.504659,280.3948,1.216329715,84.541187,0.065150902,0.161725382,0.116622507,5.556666667
13708,6.939462,283.4257,1.216026183,84.005398,0.074977167,0.175628717,0.074719089,6.123333333
13709,7.214917,284.3409,1.216116088,84.035945,0.062046008,0.212572459,0.079689322,6.806666667
13710,7.374506,286.6831,1.21688344,84.548924,0.063539985,0.154208486,0.08292953,8.596666667
13711,6.875258,292.1692,1.216228636,84.190276,0.058051945,0.221515591,0.0633463,10
13712,7.234773,292.4653,1.216415464,83.531101,0.054485593,0.138175119,0.062443948,8.023333333
13713,7.388075,294.3083,1.216510879,83.608068,0.048909073,0.099362218,0.050248389,12.62666667
13714,7.195269,294.9572,1.216534893,83.851861,0.061468835,0.122340473,0.043078552,16.28666667
13715,7.115619,296.5383,1.217474456,83.897487,0.060442345,0.099393386,0.084005819,18.82666667
13716,6.610292,295.92,1.217666252,84.479892,0.066921703,0.094014136,0.051838666,17.56666667
13717,6.59544,298.3055,1.217475051,84.265257,0.049900295,0.092843066,0.054264449,15.16
13718,6.779777,297.5718,1.21747619,83.632865,0.064037608,0.109835519,0.056796769,15.33
13719,6.857342,297.2171,1.217312239,83.296434,0.059093217,0.098420393,0.086702646,15.05666667
13720,6.744235,298.8604,1.217410469,82.211165,0.062930384,0.112122992,0.064274856,14.49333333
13721,6.394599,298.437,1.217003389,82.226441,0.064893686,0.122296488,0.069300442,13.11
13722,6.377678,300.3836,1.217717322,81.96281,0.071624108,0.08591123,0.056433886,13.77
13723,6.207712,300.5591,1.217891079,82.11218,0.051310918,0.079800415,0.045504732,13.65333333
13724,5.722129,299.9849,1.21797294,82.447022,0.07681751,0.123237324,0.035827315,14.35333333
13725,6.31434,307.5702,1.217324095,82.379185,0.059876804,0.116832323,0.069475435,11.82666667
13726,6.183204,304.4278,1.217212705,82.249451,0.060609144,0.111827258,0.051273342,9.686666667
13727,5.782308,309.3179,1.217897214,82.473208,0.075760544,0.122263213,0.058237177,10.3
13728,4.826444,308.8868,1.217368646,81.932261,0.094066501,0.148501207,0.042482151,9.94
13729,4.021892,305.5567,1.217387776,82.504947,0.073118025,0.107417452,0.013725679,8.15
13730,3.970985,301.8286,1.217317456,81.870171,0.076850655,0.059462269,0.068011395,4.996666667
13731,3.642039,301.1569,1.217709904,80.673223,0.082638105,0.1022074,0.056397199,4.173333333
13732,5.111298,163.2079,1.206103452,71.63581,0.040732687,0.202763024,0.157656745,3.506666667
13733,5.360048,162.5192,1.205909452,72.335252,0.026767372,0.186678501,0.228854522,3.96
13734,5.716387,160.3082,1.206844119,75.789818,0.027789983,0.292528342,0.292307633,5.186666667
13735,5.665816,164.2436,1.207760776,77.826852,0.031691128,0.50166886,0.175601121,4.713333333
13736,5.670468,162.15,1.207655325,76.66065,0.032299556,0.501228831,0.135776858,4.293333333
13737,5.70755,161.0566,1.20795001,75.774942,0.045320847,0.591381308,0.189218974,2.87
13738,5.559862,160.8532,1.207251879,75.727333,0.036574001,0.617895242,0.171690867,4.263333333
13739,5.71589,162.2036,1.20755582,75.427402,0.027384624,0.592892713,0.183321624,4.91
