Sequence No.,V,D,air density,I,S_b,y (% relative to rated power)
37181,8.81,140.1,1.144040183,0.086265607,0.598204569,33.36363636
37182,8.12,139.1,1.143681265,0.055418719,0.584960874,36.07878788
37183,7.74,137.7,1.142312083,0.064599483,0.503559185,35.84848485
37184,8.07,138,1.142479845,0.049566295,0.377079041,40.33939394
37185,8.32,133.3,1.143172781,0.044471154,0.367912637,43.28484848
37186,8.27,127.7,1.143079899,0.044740024,0.354523627,41.75757576
37187,8.32,136.6,1.142888269,0.048076923,0.484335618,39.16969697
37188,7.1,141.7,1.143649443,0.08028169,0.616183457,23.52727273
37189,7.47,139.1,1.143895227,0.092369478,0.47567195,31.44242424
37190,7.7,138,1.144112474,0.050649351,0.355907084,30.78787879
37191,7.7,138.7,1.144130867,0.050649351,0.393469133,36.02424242
37192,7.52,134,1.14412577,0.055851064,0.368650153,36.96969697
37193,7.53,130.7,1.14476857,0.049136786,0.392623216,27.46666667
37194,7.37,135.5,1.145082451,0.048846676,0.47167204,27.43636364
37195,7.75,141.6,1.144417644,0.070967742,0.513638931,29.17575758
37196,8.61,136.8,1.144010876,0.066202091,0.437724123,42.27272727
37197,7.43,156.8,1.144956046,0.069986541,0.515924798,26.95151515
37198,6.53,197,1.145494886,0.067381317,0.57971208,27.88484848
37199,6.52,199.1,1.14551693,0.07208589,0.65725236,19.83030303
37200,7.7,329.4,1.161006748,0.455844156,0.221245852,75.4969697
37201,8.54,322.4,1.160440819,0.18618267,0.15064959,46.12121212
37202,7.75,344.2,1.159900241,0.147096774,0.313454877,46.98787879
37203,7.46,349.2,1.156691091,0.116621984,0.41094116,29.46060606
37204,6.15,348.3,1.155396771,0.12195122,0.442126959,19.06060606
37205,5.99,352.4,1.151842982,0.136894825,0.630372339,4.060606061
37206,5.72,340.4,1.149244003,0.103146853,0.498567528,3.757575758
37207,5.65,350.2,1.148839184,0.113274336,0.413644043,11.44848485
37208,4.95,3.58,1.148788292,0.125252525,0.386210829,5.733333333
37209,5.53,16.39,1.147725939,0.113924051,0.487634275,1.939393939
37210,4.01,12.78,1.14736676,0.097256858,1.058435074,0.460606061
37211,5.05,97.1,1.151226322,0.104950495,0.108154267,9.515151515
37212,6.64,104.4,1.151573759,0.146084337,0.350782973,24.43636364
37213,8.26,108.7,1.152574054,0.060532688,0.44185486,42
37214,7.43,111.9,1.151787462,0.095558546,0.500891035,13.51515152
37215,6.58,110.6,1.151242274,0.107902736,0.548603101,12.53939394
37216,6.22,108.1,1.149806741,0.144694534,0.520792658,18.41818182
37217,6.35,109.5,1.148959084,0.155905512,0.584871184,18.75151515
37218,6.25,109.5,1.148275646,0.1184,0.460394804,16.20606061
37219,6.38,103.4,1.146713052,0.137931034,0.475723914,12.64848485
37220,5.69,52.38,1.147556798,0.223198594,0.221486698,16.26666667
37221,4.84,93,1.147730534,0.266528926,0.651280088,15.03030303
37222,7.37,112.5,1.147106684,0.088195387,0.416460497,3.927272727
37223,9.47,107,1.146576203,0.102428722,0.4682626,39.46666667
37224,10.38,101.1,1.145041698,0.105973025,0.483382618,55.51515152
37225,10.92,104.7,1.144148246,0.071428571,0.533089072,60.78181818
37226,8.72,111.3,1.146088562,0.173165138,0.465922459,20.11515152
37227,5.6,135.5,1.148925239,0.158928571,0.379736601,-1.272727273
37228,5.01,119.5,1.149360867,0.103792415,0.381164827,0.406060606
37229,3.9,85.6,1.150679379,0.246153846,0.575379604,0.606060606
37230,5.55,84.4,1.150686188,0.190990991,0.460906958,9.939393939
37231,5.43,86.4,1.150733488,0.228360958,0.452108167,14.25454545
37232,7.83,110.2,1.150577594,0.153256705,0.356157915,41.18181818
37233,14.08,95,1.147785115,0.120738636,0.269723058,95.44848485
37234,14.34,101.1,1.146571147,0.085076709,0.247148843,101.6181818
37235,13.84,108.7,1.14718702,0.108381503,0.35044333,100.6787879
37236,14.79,113.5,1.146101421,0.074374577,0.341903565,89.90909091
37237,13.1,115.9,1.146006719,0.110687023,0.394152734,89.60606061
37238,9.44,131.5,1.147514984,0.186440678,0.426731881,47.21818182
37239,9.28,127.7,1.146706148,0.157327586,0.464162683,53.64848485
37240,10.67,135.5,1.145236012,0.141518276,0.433050253,85.17575758
37241,12.61,131.9,1.14331487,0.095162569,0.344166306,100.2181818
37242,13,135.5,1.141508739,0.093076923,0.344968562,101.6363636
37243,14.55,138.7,1.139455844,0.084536082,0.281173391,101.5333333
37244,15.75,141.8,1.136814258,0.086984127,0.248966604,101.5030303
37245,15.84,141.1,1.133909121,0.083333333,0.269525149,101.5090909
37246,14.73,148,1.132086998,0.11065852,0.200274779,96.63030303
37247,12.33,157.8,1.130833966,0.141119221,0.21747808,79.43636364
37248,11.76,183.1,1.129269711,0.119047619,0.268717541,93.70909091
37249,12.51,185.7,1.127597952,0.095923261,0.179273398,86.96363636
37250,13.27,180.2,1.125358045,0.119819141,0.214218067,93.97575758
37251,13.13,182,1.123810447,0.124904798,0.188816766,99.56363636
37252,14.69,174.3,1.122439674,0.089857046,0.194234721,98.82424242
37253,14.26,180.4,1.121966687,0.120617111,0.231262488,101.3454545
37254,13.05,184.1,1.122537686,0.164750958,0.160555725,99.64848485
37255,14.32,187.4,1.123668419,0.092178771,0.199485521,100.9030303
37256,14.56,193.4,1.123292649,0.100274725,0.22287051,100.8363636
37257,13.28,193.9,1.122980147,0.11746988,0.221428239,101.5272727
37258,12.41,196.6,1.12237911,0.145044319,0.216005687,99.64848485
37259,12.78,198.3,1.121597167,0.102503912,0.222857313,92.24242424
37260,11.4,203.3,1.120809226,0.114035088,0.251417353,82.02424242
37261,13.54,214.7,1.118501058,0.128508124,0.360798941,80.10909091
37262,13.23,215.9,1.117860361,0.101284958,0.342404124,69.96969697
37263,9.89,215.6,1.118702286,0.14661274,0.339037773,86.38181818
37264,11.23,212.3,1.11877959,0.112199466,0.316186882,68.23030303
37265,12.66,214.8,1.118381251,0.079778831,0.377774777,43.81212121
37266,11.53,214.9,1.11859651,0.094535993,0.370190055,69.63030303
37267,10.57,212.3,1.118974276,0.106906339,0.376995725,65.77575758
37268,9.27,211.7,1.11966517,0.104638619,0.386366354,49.55151515
37269,8.98,212.6,1.120275693,0.102449889,0.330070777,20.33939394
37270,9.37,215.1,1.120417931,0.077908218,0.393156754,3.763636364
37271,8.11,219.1,1.12041293,0.106041924,0.346058967,7.690909091
37272,7.33,214.8,1.120642762,0.111869031,0.336351723,18.27878788
37273,7.35,212.2,1.121463591,0.096598639,0.465636085,13.96969697
37274,8.21,210.3,1.122076895,0.068209501,0.488225424,20.06666667
37275,8.37,209.2,1.122393492,0.077658303,0.484403055,29.24242424
37276,7.88,211.4,1.12290598,0.07106599,0.455151777,25.36363636
37277,7.76,212,1.123377644,0.06314433,0.502102942,22.26666667
37278,7.12,211.1,1.123758017,0.050561798,0.428815331,22.88484848
37279,6.8,208.6,1.123985155,0.045588235,0.423346344,19.05454545
37280,6.74,201.9,1.12452995,0.047477745,0.360604249,24.20606061
37281,6.34,198.5,1.124458707,0.050473186,0.36470464,18.10909091
37282,6.54,198.5,1.125266327,0.065749235,0.360592394,12.15757576
37283,6.36,198.2,1.125914039,0.047169811,0.434510582,9.515151515
37284,6.64,199.7,1.126446063,0.055722892,0.442764236,9.733333333
37285,7.09,199.1,1.126877327,0.039492243,0.415655625,11.2969697
37286,7.58,201.9,1.12703664,0.038258575,0.541544922,14.43636364
37287,7.48,200,1.127523021,0.045454545,0.553565609,17.18181818
37288,7.5,201.8,1.127482632,0.048,0.433593399,19.25454545
37289,7.28,197.2,1.128194872,0.04532967,0.485759028,20.09090909
37290,7.56,190.6,1.128746039,0.042328042,0.412040864,20.37575758
37291,8,188.3,1.12907682,0.0375,0.410538151,16.85454545
37292,7.88,162.8,1.129666967,0.032994924,0.373629598,18.94545455
37293,8.18,181.6,1.129118204,0.034229829,0.456624186,23.21212121
37294,8.15,179.8,1.129620709,0.036809816,0.571896315,22.20606061
37295,8.45,163.7,1.1308308,0.030769231,0.648667514,22.05454545
37296,8.56,165.1,1.130953169,0.033878505,0.614920132,24.76363636
37297,8.96,187.3,1.131445596,0.035714286,0.719788973,24.72727273
37298,8.84,142.8,1.133097751,0.042986425,0.864492666,24.01212121
37299,8.65,142.9,1.133963697,0.047398844,0.764912938,31.47878788
37300,8.77,141.2,1.134956371,0.047890536,0.788280619,31.12727273
37301,9.13,160.4,1.135322929,0.039430449,0.866829308,33.8
37302,9.35,188.5,1.135102812,0.038502674,0.811001777,39.37575758
37303,10,188.9,1.134945039,0.036,0.767015586,43.24242424
37304,9.93,187.4,1.135068479,0.036253776,0.779829277,41.47272727
37305,9.76,188.2,1.135617344,0.039959016,0.760621557,44.58787879
37306,9.67,190.1,1.136446004,0.045501551,0.778843645,47.67272727
37307,10.05,190,1.137162387,0.033830846,0.778094063,51.55151515
37308,10.03,189.1,1.137781532,0.036889332,0.798910823,55.22424242
37309,10.18,191,1.137690762,0.040275049,0.812925689,55.36969697
37310,9.74,192.5,1.138047559,0.041067762,0.762484931,50.36363636
37311,9.68,192.6,1.138245628,0.046487603,0.761654891,47.2969697
37312,9.43,192.9,1.1385558,0.048780488,0.78923068,45.04242424
37313,9.15,193.8,1.13844379,0.046994536,0.766398492,39.06666667
37314,9.33,193.6,1.138822322,0.045016077,0.742150786,39.2
37315,9.34,194.5,1.138994991,0.049250535,0.774660434,41.75757576
37316,9.38,196.4,1.138576427,0.05010661,0.80787334,44.16363636
37317,9.89,197.2,1.138633765,0.045500506,0.806096593,45.96363636
37318,9.96,196.3,1.138601656,0.054216867,0.764396389,46.4969697
37319,9.71,193.8,1.138563238,0.06900103,0.704786975,44.0969697
37320,10.11,192.5,1.138342218,0.045499505,0.714235454,42.51515152
37321,9.72,191.9,1.139146133,0.048353909,0.748296522,45.60606061
37322,9.36,187.2,1.139941523,0.055555556,0.726126295,44.64242424
37323,8.45,172.9,1.14146561,0.075739645,0.786631364,34.32121212
37324,7.99,170.6,1.141833495,0.086357947,0.723051876,33.95757576
37325,7.76,156.1,1.143049295,0.074742268,0.724600201,31.86666667
37326,8.01,158.4,1.143253185,0.058676654,0.736317567,34.51515152
37327,8.05,164.1,1.143276782,0.064596273,0.762888279,38.99393939
37328,8.32,147.4,1.142914755,0.072115385,0.767226762,43.14545455
37329,8.35,142.3,1.14268072,0.061077844,0.67927316,42.36969697
37330,8.12,144.2,1.14264062,0.065270936,0.739736009,37.33333333
37331,7.95,149.9,1.142479331,0.066666667,0.681318491,42.29090909
37332,7.55,140.7,1.143118605,0.070198675,0.62434643,43.4969697
37333,7.94,141.6,1.143494014,0.070528967,0.633420065,44.50909091
37334,7.66,151.1,1.143212976,0.078328982,0.598777704,44.09090909
37335,7.27,178,1.143464031,0.082530949,0.714627306,34.90909091
37336,7.58,190.2,1.143320964,0.072559367,0.757367961,33.15151515
37337,7.67,192.1,1.142676933,0.076923077,0.750860166,36.63636364
37338,7.71,192.8,1.142016768,0.088197147,0.828355225,38.25454545
37339,6.88,198.5,1.142443619,0.085755814,0.75838647,36.08484848
37340,6.14,204.2,1.142292917,0.141693811,0.817203333,37.0969697
37341,8.54,203.9,1.141255501,0.118266979,0.704110163,39.37575758
37342,9.12,206,1.139487685,0.106359649,0.639008068,27.41818182
37343,9.84,209.1,1.139117385,0.071138211,0.636000308,34.0969697
37344,8.48,207.8,1.138827339,0.103773585,0.646004074,32.41212121
37345,7.26,205.5,1.138121876,0.1184573,0.517946368,27.58181818
37346,6.41,205.3,1.137706514,0.118564743,0.547362966,19.55151515
37347,7.11,205.6,1.136735233,0.101265823,0.4523409,13.76363636
37348,6.25,204.6,1.136567436,0.1264,0.442973303,10.18181818
37349,5.86,204.7,1.135210134,0.129692833,0.32603908,9.066666667
37350,5.7,198.2,1.134113734,0.135087719,0.264547815,10.69090909
37351,5.57,190.5,1.132876046,0.107719928,0.289210264,6.284848485
37352,5.66,182.1,1.131912039,0.114840989,0.179756353,10.0969697
37353,6.64,187.3,1.131538671,0.11746988,0.145139741,18.68484848
37354,7.04,191.3,1.131401706,0.133522727,0.103331657,22.15151515
37355,8.36,194.1,1.130871528,0.068181818,0.122902093,24.00606061
37356,8,204.7,1.130368892,0.11375,0.277645962,43.81818182
37357,9.27,211.5,1.130668972,0.11218986,0.237493748,58.01212121
37358,8.9,214.7,1.131542458,0.135955056,0.295890983,56.13939394
37359,10.94,220.8,1.131629773,0.139853748,0.287919337,43.72727273
37360,10.68,220.3,1.131536494,0.094569288,0.269436207,38.84848485
37361,9.27,221.1,1.131638384,0.129449838,0.360850987,38.28484848
37362,6.28,203.6,1.129484462,0.24044586,0.215245646,27.76363636
37363,5.4,158.6,1.126556536,0.144444444,0.179850916,6.242424242
37364,5.16,135.2,1.125961729,0.135658915,0.105792854,11.68484848
37365,5.74,129.6,1.12557007,0.104529617,0.189757125,11.31515152
37366,7.02,114.4,1.125130112,0.108262108,0.229815086,23.76969697
37367,6.85,121.5,1.124996164,0.135766423,0.133648129,20.44242424
37368,6.5,131,1.124817818,0.170769231,0.133807078,19.43030303
37369,7.94,133.9,1.124659893,0.078085642,0.144474193,35.09090909
37370,8.26,137.9,1.124032007,0.093220339,0.205529409,40.94545455
37371,8.19,139.7,1.123299084,0.096459096,0.249452066,43.48484848
37372,8.27,141.9,1.121562702,0.128174123,0.152865375,35.15151515
37373,8.97,167.6,1.12089377,0.095875139,0.185855819,38.55757576
37374,8.96,169.5,1.120339832,0.089285714,0.1753156,38.7030303
37375,8.65,183.7,1.119765923,0.134104046,0.187443813,50.05454545
37376,9.81,191.4,1.119861678,0.063200815,0.19142049,51.63636364
37377,9.57,170.8,1.119581936,0.091954023,0.224508351,60.24848485
37378,10.09,180.2,1.119111828,0.123885035,0.229387363,58.12727273
37379,11.5,182.3,1.118489457,0.085217391,0.234029945,69.63030303
37380,11.57,188.8,1.118644405,0.134831461,0.28647944,82.0969697
37381,12.84,194,1.118820692,0.101246106,0.287724931,83.81212121
37382,11.1,195.3,1.119891386,0.132432432,0.331757105,78.6
37383,10.65,195.5,1.120416693,0.114553991,0.33719608,77.67272727
37384,12.24,194.4,1.120160733,0.093137255,0.300755777,76.21818182
37385,11.56,194.2,1.119390324,0.112456747,0.228485929,94.07272727
37386,11.34,198.1,1.119021551,0.08994709,0.272668643,70.65454545
37387,11.7,198,1.118558787,0.105982906,0.285242128,86.59393939
37388,12.26,193,1.119039417,0.108482871,0.267292229,83.50909091
37389,10.41,197,1.118698054,0.137367915,0.252838908,77.58787879
37390,11.15,195,1.118664036,0.092376682,0.206532316,79.19393939
37391,10.03,198,1.119053429,0.10667996,0.243153065,75.69090909
37392,10.85,199.1,1.118432929,0.082949309,0.255745256,69.32727273
37393,9.7,195.1,1.118150197,0.108247423,0.246788338,57.56363636
37394,10.05,194,1.117611093,0.091542289,0.237716635,49.25454545
37395,8.99,186.4,1.117687609,0.18131257,0.201598674,48.05454545
37396,9.48,190,1.117572563,0.080168776,0.279266125,55.76363636
37397,9.36,198.2,1.117405596,0.085470085,0.23508491,49.44242424
37398,8.69,205.3,1.116450023,0.117376295,0.214519301,52.21818182
37399,10.34,200.4,1.11682029,0.111218569,0.235462534,56.64848485
37400,8.85,211.6,1.116418037,0.188700565,0.210451259,56.51515152
37401,8.74,206.8,1.116145745,0.109839817,0.227263054,50.04848485
37402,8.67,203.6,1.117432409,0.129181084,0.260662688,44.11515152
37403,8.98,209.2,1.117719876,0.079064588,0.3531487,47.63636364
37404,8.89,203.7,1.117792144,0.100112486,0.293393815,50.42424242
37405,9.04,205.3,1.118073686,0.091814159,0.356371587,60.82424242
37406,8.81,191.5,1.118928255,0.099886493,0.316502709,48.87272727
37407,10.02,193.8,1.119655879,0.136726547,0.32914301,46.46060606
37408,12.22,191.3,1.120457369,0.061374795,0.383992246,86.41818182
37409,11.14,190.2,1.120997308,0.073608618,0.391460662,80.16363636
37410,9.93,192.9,1.121384883,0.07653575,0.379622864,52.65454545
37411,9.64,182.6,1.122028004,0.070539419,0.42255929,50.16363636
37412,11.42,148.7,1.123000108,0.107705779,0.470510545,64.64848485
37413,12.41,144.7,1.123507247,0.055600322,0.435616265,86.89090909
37414,11.12,0,1.125076388,0.125,0.394615287,70.08484848
37415,13.36,195.3,1.146184137,0.144461078,0.262662586,101.3818182
37416,15.34,156.9,1.146535512,0.138200782,0.348929695,101.3212121
37417,15.28,0,1.147648926,0.128926702,0.318307229,101.4121212
37418,15.7,0,1.149040402,0.098726115,0.265694488,101.5515152
37419,14.59,173.7,1.149995615,0.087731323,0.276899965,101.1333333
37420,10.13,201.8,1.150838438,0.074037512,0.450613855,69.44848485
37421,9.99,205.8,1.151244172,0.101101101,0.507357076,77.80606061
37422,9.52,206.3,1.150305691,0.120798319,0.512046081,74.12121212
37423,8.92,208.6,1.150873295,0.119955157,0.547934635,72.41212121
37424,9.89,217.4,1.148493214,0.097067745,0.485010509,57.06666667
37425,8.98,220.7,1.148254727,0.11247216,0.591693997,33.2
37426,9.23,221.5,1.148398163,0.107258938,0.539398715,25.15757576
37427,9,220.8,1.147836849,0.088888889,0.586971016,22.6
37428,8.94,220,1.147884357,0.07606264,0.594729591,29.24848485
37429,8.84,219,1.148804111,0.073529412,0.632317611,33.61818182
37430,8.68,218.1,1.148964473,0.079493088,0.608510151,33.81212121
37431,8.47,217.4,1.148795762,0.086186541,0.625934281,37.95151515
37432,7.81,217.9,1.146506377,0.084507042,0.680151994,30.52727273
37433,7.77,219.7,1.147600707,0.069498069,0.703788465,16.23636364
37434,7.47,215.8,1.148204547,0.080321285,0.720780372,28.36969697
37435,7.7,217.6,1.147762089,0.085714286,0.711329029,27.44848485
37436,7.82,217.6,1.150114623,0.086956522,0.789823772,29.27272727
37437,7.71,212.8,1.147811722,0.089494163,0.758357012,29.15151515
37438,7.96,215.8,1.147077021,0.081658291,0.765313566,22.67878788
37439,8.17,217.1,1.148412255,0.080783354,0.738157631,22.13333333
37440,9,218.3,1.149266355,0.077777778,0.774697886,32.58181818
37441,9.64,219.9,1.147224987,0.07780083,0.707647043,38.13939394
37442,9.64,221.1,1.146966721,0.074688797,0.639008068,30.41818182
37443,9.71,225.1,1.147147396,0.082389289,0.59148121,26.84242424
37444,9.77,221.9,1.147212292,0.062436029,0.638250357,20.43636364
37445,9.38,223.4,1.148857209,0.071428571,0.624845023,14.92121212
37446,10.52,221.4,1.148638647,0.073193916,0.608254234,40.26666667
37447,10.59,223.2,1.14939944,0.075542965,0.603634102,37.31515152
37448,11.16,221.1,1.147918043,0.103942652,0.522686724,53.01212121
37449,11.18,223.2,1.146794642,0.094812165,0.593126795,50.01212121
37450,11.23,229.6,1.146963448,0.071237756,0.655552387,48.67272727
37451,10.68,227.9,1.145596022,0.087078652,0.641782872,51.56363636
37452,10.24,222.1,1.147391087,0.073242188,0.613129367,29.46060606
37453,9.62,218.3,1.147348478,0.063409563,0.646718003,27.0969697
37454,9.71,214.2,1.146996507,0.076210093,0.64282396,35.67272727
37455,9.1,211.2,1.151250018,0.125274725,0.640635939,44.13333333
37456,9.76,218.9,1.149171062,0.104508197,0.632947409,32.45454545
37457,9.59,218.8,1.150434005,0.074035454,0.64287175,26.3030303
37458,9.42,221,1.14984565,0.078556263,0.665894057,21.06666667
37459,9.3,221,1.151215775,0.068817204,0.624723581,16.16363636
37460,10.01,225.1,1.150188484,0.088911089,0.635312792,26.59393939
37461,10.24,228.5,1.149900409,0.083007813,0.593207887,34.19393939
37462,10.62,231.3,1.148201879,0.064971751,0.612671802,37.9030303
37463,10.04,235.1,1.147202677,0.0687251,0.546563827,58.80606061
37464,9.33,236.7,1.147130861,0.084673098,0.520792658,56.64848485
37465,8.72,234.4,1.151109097,0.091743119,0.578699475,42.76363636
37466,8.5,234.4,1.147924072,0.098823529,0.492389049,41.84848485
37467,8.77,234.5,1.149840758,0.128848347,0.450525042,35.25454545
37468,11.21,239.3,1.149769402,0.137377342,0.384073202,58.96363636
37469,9.7,239.1,1.146420546,0.131958763,0.343549383,68.8
37470,9.54,237.2,1.14660531,0.113207547,0.393830145,56.93939394
37471,9.69,239.8,1.148704826,0.135190918,0.28843224,49.06060606
37472,10,238,1.148767759,0.154,0.283947328,61.73939394
37473,11.41,242.7,1.147761981,0.14022787,0.313073083,78.96363636
37474,9.73,238.2,1.148563567,0.10688592,0.33708381,76.02424242
37475,10.78,239.6,1.149318807,0.125231911,0.280765183,78.32121212
37476,11.69,244.6,1.147211281,0.137724551,0.232130646,85.16969697
37477,11.61,247.5,1.146305025,0.100775194,0.255175523,87.48484848
37478,10.65,246.4,1.146552926,0.125821596,0.223626038,69.8969697
37479,11.11,244.9,1.14853981,0.124212421,0.174629953,82.17575758
37480,11.88,243,1.145422204,0.161616162,0.251130852,96.06060606
37481,11.57,248.2,1.149971577,0.116681072,0.169489595,90.13939394
37482,11.65,250,1.149775323,0.12360515,0.245712272,90.93939394
37483,9.75,253.6,1.149988202,0.116923077,0.215125745,75.6969697
37484,9.7,254.9,1.15002158,0.12371134,0.272527097,56.08484848
37485,9.03,253.9,1.149426934,0.088593577,0.33953617,40.32121212
37486,9.94,252,1.14922726,0.134808853,0.308768082,60.83636364
37487,11.93,244.5,1.148490992,0.169321039,0.289964284,86.58787879
37488,15.12,246.6,1.150400241,0.101190476,0.255022234,89.27272727
37489,14.3,248.7,1.149082303,0.086713287,0.246144202,94.78181818
37490,13.53,246.6,1.153140103,0.086474501,0.262854842,87.78181818
37491,12.77,251.7,1.151299607,0.108848865,0.293375952,76.2969697
37492,10.8,253.4,1.149631445,0.134259259,0.243189669,63.07272727
37493,11.01,252.6,1.148002878,0.145322434,0.220397925,72.94545455
37494,12.67,252.4,1.148624249,0.142067877,0.260089751,81.05454545
37495,12.17,257.5,1.149675428,0.145439606,0.242767357,95.68484848
37496,13.06,251,1.149448421,0.114088821,0.26332466,84.87272727
37497,14.37,256.6,1.148764225,0.06750174,0.208925244,88.51515152
37498,13.86,248.8,1.150406901,0.067099567,0.222308387,94.20606061
37499,14.16,250.9,1.148797601,0.086158192,0.280527419,93.00606061
37500,12.99,251.5,1.148642233,0.113163972,0.236120872,91.89090909
37501,13.64,253.8,1.149296367,0.079178886,0.236926887,81.98181818
37502,11.32,251.6,1.149970188,0.121908127,0.233593939,81.42424242
37503,11.92,244.6,1.149648078,0.090604027,0.26488665,69.44848485
37504,11.71,247.7,1.149883413,0.129803587,0.311012561,79.36969697
37505,11.11,251.9,1.149158725,0.138613861,0.229369787,66.18181818
37506,11.08,243.9,1.147549744,0.158844765,0.261372644,56.81212121
37507,12.04,238.3,1.145836847,0.13538206,0.285037749,81.9030303
37508,10.58,238.3,1.147252586,0.124763705,0.291211879,83.55757576
37509,10.56,241.2,1.147578351,0.181818182,0.315919109,77.22424242
37510,11.68,241.8,1.147011382,0.122431507,0.31187019,86.6969697
37511,13.83,243.1,1.147350936,0.100506146,0.224591907,95.21818182
37512,11.71,241.7,1.148496591,0.14175918,0.326339,84.07272727
37513,11.26,238,1.147786347,0.165186501,0.281438071,76.86666667
37514,12.37,240.6,1.148459672,0.09458367,0.305600433,78.8
37515,14.25,244.9,1.150834,0.173333333,0.282176718,97.26666667
37516,12.05,263.6,1.15585798,0.150207469,0.37895566,95.89090909
37517,10.26,262.1,1.153404085,0.106237817,0.478937918,62.6
37518,8.21,251.6,1.150991196,0.141291108,0.316403556,41.40606061
37519,11.7,248.7,1.148287757,0.220512821,0.274475117,57.64242424
37520,14.12,254,1.147949748,0.116855524,0.30290531,93.22424242
37521,12.16,260.2,1.14889035,0.209703947,0.238906412,80.19393939
37522,10.3,256.5,1.148857253,0.123300971,0.294756255,77.64848485
37523,9.23,256.8,1.147556027,0.134344529,0.206657858,73.97575758
37524,12.67,255.5,1.147232345,0.157853197,0.262061548,85.47878788
37525,12.94,257.5,1.148510684,0.202472952,0.244736532,100.4606061
37526,10.11,260.6,1.148622353,0.174085064,0.236228095,83.89090909
37527,11.02,260.1,1.146477017,0.197822142,0.147928382,91.03636364
37528,12.06,256.7,1.146034813,0.154228856,0.206370982,85.64848485
37529,10.81,255.8,1.145690767,0.143385754,0.272953423,80.1030303
37530,13.01,254.8,1.145868671,0.133743274,0.29538476,93.96363636
37531,12.75,262.5,1.146519465,0.170980392,0.266201055,89.46060606
37532,11.22,262.6,1.146922926,0.160427807,0.260138936,81.9030303
37533,11.4,263.6,1.147957324,0.124561404,0.210342342,74.36969697
37534,11.1,264,1.148353258,0.132432432,0.192181041,69.63636364
37535,9.42,257.3,1.149600555,0.146496815,0.265163029,52.04242424
37536,9.68,254.9,1.150372079,0.090909091,0.349682456,43.58181818
37537,9.64,256.1,1.150756492,0.110995851,0.351254425,30.37575758
37538,9.5,259.9,1.150686216,0.156842105,0.332295236,63.75757576
37539,10.31,269.7,1.150886251,0.130940834,0.291992073,78.93939394
37540,9.21,269.9,1.15101242,0.131378936,0.340796867,93.42424242
37541,8.22,267.4,1.151174294,0.132603406,0.251512915,54.53333333
37542,6.68,268.2,1.152040663,0.158682635,0.260792077,41.03030303
37543,6.4,262.2,1.152406947,0.121875,0.24175597,27.96969697
37544,6.99,259.1,1.152650674,0.113018598,0.387884349,26.44848485
37545,8.17,260.2,1.151763245,0.134638923,0.365634672,31.00606061
37546,10.01,265.1,1.15134766,0.118881119,0.258574173,59.07272727
37547,10.07,266,1.150968915,0.146971202,0.329939688,64.57575758
37548,9.77,267.3,1.151676985,0.139201638,0.34088896,72.7030303
37549,9.89,268.2,1.151518565,0.14661274,0.287318788,71.04848485
37550,10.03,266,1.151745504,0.141575274,0.359819813,63.44848485
37551,9.79,265.2,1.152091741,0.148110317,0.290454086,57.7030303
37552,9.41,265.8,1.152091741,0.103081828,0.313868792,54.0969697
37553,9.18,262.7,1.152817872,0.107843137,0.325130705,46.13939394
37554,9.97,262,1.15317301,0.116349047,0.372686447,46.87272727
37555,9.33,261.4,1.153328027,0.112540193,0.30034826,55.53333333
37556,9.23,259.1,1.153597006,0.100758397,0.396810944,55.65454545
37557,9.57,256.5,1.153498679,0.099268548,0.395251107,51.80606061
37558,9.05,257.6,1.153416008,0.09281768,0.420247755,47.71515152
37559,8.77,256,1.153965979,0.101482326,0.43198894,48.14545455
37560,9.61,259.1,1.153763976,0.118626431,0.371485845,55.4969697
37561,8.98,257.1,1.153538955,0.121380846,0.373540463,56.63636364
37562,9.37,260.4,1.153203034,0.096051227,0.381867123,50.61818182
37563,8.46,258.6,1.153645491,0.120567376,0.336722667,42.5030303
37564,7.9,254.1,1.154080054,0.107594937,0.37259973,37.05454545
37565,8.62,254.2,1.153534453,0.128770302,0.462404425,38.58181818
37566,8.97,251.6,1.153459196,0.119286511,0.415402956,40.73939394
37567,9.06,254.6,1.153585079,0.09602649,0.390316485,50.97575758
37568,8.97,256.5,1.153596221,0.113712375,0.388694458,45.51515152
37569,9.33,258.8,1.153235511,0.11039657,0.438077726,46.64242424
37570,9.03,259.3,1.152859288,0.109634551,0.336671914,48.65454545
37571,8.47,258.1,1.15305578,0.112160567,0.342404124,43.75757576
37572,8.56,254.3,1.152999838,0.105140187,0.482071573,37.61818182
37573,8.75,255.2,1.153113748,0.139428571,0.414645615,41.59393939
37574,9.63,258.5,1.153112913,0.119418484,0.373373327,50.47272727
37575,8.91,260.6,1.152998145,0.095398429,0.295535788,49.36969697
37576,8.7,256.4,1.153116612,0.118390805,0.404978123,41.72727273
37577,9.59,252.5,1.153361035,0.092805005,0.347815162,45.18787879
37578,9.52,250.2,1.153510883,0.101890756,0.408714424,45.20606061
37579,9.47,252.5,1.154111523,0.103484688,0.325269726,48.47878788
37580,9.58,252.3,1.154531231,0.097077244,0.378243759,42.3030303
37581,9.88,257.6,1.154963179,0.108299595,0.344653471,56.96969697
37582,9.67,257.1,1.155561638,0.133402275,0.382580511,50.72121212
