Sequence No.,V,D,air density,I,S_b,y (% relative to rated power)
49938,9.47,10.23,1.204683051,0.060190074,0.295598938,69.86666667
49939,9.57,10.81,1.205370076,0.063740857,0.335066315,62.24242424
49940,9.77,11.14,1.205388984,0.055271238,0.319784478,60.57575758
49941,9.21,10.72,1.205876312,0.055374593,0.288007176,58.39393939
49942,9.21,11.51,1.206009533,0.060803474,0.266149877,57.54545455
49943,8.89,12.18,1.205980234,0.053993251,0.279182442,52.16363636
49944,8.57,12.41,1.206880325,0.049008168,0.272666059,48.13333333
49945,8.55,12.62,1.207330847,0.050292398,0.232587119,48.87878788
49946,8.44,12.71,1.207708712,0.050947867,0.229939819,45.2969697
49947,8.96,12.15,1.208190961,0.047991071,0.262863091,46.67272727
49948,8.95,10.65,1.208253252,0.058100559,0.254808675,51.25454545
49949,8.71,6.73,1.20871771,0.067738232,0.259392909,53.50909091
49950,8.71,5.95,1.21049592,0.076923077,0.205593757,45.54545455
49951,8.42,1.85,1.210942411,0.110451306,0.397603864,58.22424242
49952,8.38,1.38,1.211628351,0.103818616,0.444558035,60.87878788
49953,9.81,3.05,1.211793525,0.074413863,0.492259382,67.02424242
49954,9.86,1.72,1.212431088,0.109533469,0.423073784,75.96363636
49955,10.74,6.86,1.212848452,0.066108007,0.395072956,81.71515152
49956,10.1,9.69,1.214287725,0.068316832,0.417328124,77.27272727
49957,10.46,10.99,1.214816667,0.080305927,0.411783889,88.56969697
49958,11.78,10.75,1.21500126,0.099320883,0.431534563,97.75757576
49959,12.86,12.29,1.213978721,0.073094868,0.406360345,101.3090909
49960,12.58,14.04,1.214532899,0.066772655,0.363694032,98.35151515
49961,12.07,14.04,1.215852574,0.067108534,0.397996006,95.55151515
49962,12.14,13.06,1.216927414,0.077429984,0.441876481,94.42424242
49963,11.61,12.52,1.218493531,0.068906115,0.42921626,94.36969697
49964,11.4,12.16,1.219467361,0.071052632,0.445086394,91.41212121
49965,11.48,12.73,1.219746754,0.06271777,0.378818547,94.06060606
49966,11.32,12.52,1.220281066,0.061837456,0.340769545,88.35757576
49967,9.91,14.77,1.222017053,0.058526741,0.312349438,59.81212121
49968,8.93,11.56,1.223676674,0.064949608,0.369935216,58.87878788
49969,8.55,10.72,1.224651378,0.073684211,0.495653165,57.26060606
49970,9.49,10.33,1.223357841,0.102212856,0.432770358,70.36363636
49971,9.49,7.84,1.222060086,0.073761855,0.42425445,67.04848485
49972,9.82,7.34,1.221281627,0.072301426,0.433204833,70.27878788
49973,9.96,7.32,1.219920314,0.062248996,0.481204282,72.15757576
49974,10.03,6.52,1.220230717,0.073778664,0.452883158,74.07878788
49975,10.08,6.65,1.219851877,0.066468254,0.455797162,72.46060606
49976,9.81,6.34,1.22041058,0.060142712,0.483797543,71.75151515
49977,10.05,4.99,1.220553354,0.066666667,0.473660608,76.1030303
49978,10.02,3.39,1.221237102,0.090818363,0.62281076,83.67272727
49979,10.68,3.14,1.221641463,0.084269663,0.562688362,91.63636364
49980,11.02,3.12,1.221890288,0.087114338,0.597737398,96.36969697
49981,11.97,4.62,1.221069133,0.069340017,0.483162616,97.87272727
49982,11.85,5.81,1.222058314,0.056540084,0.412864822,96.97575758
49983,12.4,5.89,1.222519449,0.057258065,0.47337384,98.21818182
49984,12.58,5.52,1.222693728,0.054054054,0.390897378,101.2969697
49985,11.72,4.75,1.224284687,0.074232082,0.406494839,96.46666667
49986,12.27,7.53,1.223866253,0.063569682,0.421330811,96.19393939
49987,12.13,8.47,1.222948715,0.051937345,0.400222132,95.3030303
49988,11.96,8.32,1.224365047,0.053511706,0.393123632,94.37575758
49989,11.68,9.98,1.225295442,0.064212329,0.371757204,92.80606061
49990,12.09,11.4,1.224844789,0.05872622,0.388504153,99.49090909
49991,11.32,11.46,1.226107746,0.06360424,0.386998686,90.4
49992,11.7,8.94,1.226834587,0.04957265,0.38682701,98.02424242
49993,11.32,9.41,1.226758198,0.050353357,0.324814001,95.4
49994,11.24,11.6,1.227245916,0.060498221,0.40893401,86.69090909
49995,11.25,13.36,1.228029635,0.041777778,0.410909315,87.47878788
49996,10.41,10.6,1.228474006,0.065321806,0.419105682,76.73939394
49997,9.93,6.15,1.231577289,0.065458207,0.49677189,65.30909091
49998,9.99,9.2,1.232796864,0.071071071,0.395659194,71.40606061
49999,9.9,9.72,1.233593505,0.074747475,0.451227082,75.58787879
50000,9.71,12.14,1.234523166,0.089598352,0.497941913,65.6969697
50001,9.33,13.77,1.234958251,0.079314041,0.327771202,58.39393939
50002,8.98,14.22,1.235058506,0.08908686,0.273403672,51.15757576
50003,8.74,14.4,1.234289009,0.102974828,0.354721906,51.78181818
50004,8.29,16.59,1.233217364,0.109770808,0.258276481,41.13939394
50005,7.22,18.6,1.231031194,0.117728532,0.292213292,38.41212121
50006,8.38,18.59,1.229067137,0.108591885,0.228734996,51.11515152
50007,7.57,16.82,1.22808596,0.150594452,0.177059826,31.6969697
50008,7.57,16.24,1.227189024,0.138705416,0.120584833,35.74545455
50009,6.45,15.74,1.225586809,0.145736434,0.182964936,23.99393939
50010,7.55,17.42,1.224955919,0.094039735,0.1054341,24.37575758
50011,6.47,21.35,1.223833178,0.14683153,0.073291537,28.45454545
50012,7.68,20.98,1.222303295,0.098958333,0.205928902,27.93939394
50013,7.7,19.72,1.220567231,0.118181818,0.073314578,33.23636364
50014,7.96,23.67,1.219157753,0.124371859,0.082435144,42
50015,9.05,25.85,1.217683974,0.119337017,0.113288407,56.28484848
50016,7.39,23.25,1.21596911,0.152909337,-0.056386957,38.87272727
50017,8.66,25.75,1.215908025,0.112009238,0.075656958,53.2
50018,8.13,20.99,1.215178855,0.134071341,0.06655869,43.30909091
50019,6.84,26.7,1.213282785,0.17251462,-0.038631062,30.6
50020,8.92,20.86,1.213173133,0.155829596,0.073414855,51.84848485
50021,9.08,27.9,1.212556667,0.168502203,0.019657032,61.33333333
50022,8.64,22.36,1.212136585,0.106481481,0.089175874,49.93333333
50023,8.61,17.62,1.210724026,0.141695703,0.012936729,44.63636364
50024,9.59,25.71,1.209896245,0.094890511,0.053921689,64.20606061
50025,8.2,28.29,1.209180951,0.143902439,0.063193243,44.58787879
50026,7.6,27.12,1.208054101,0.268421053,-0.043413044,43.56969697
50027,6.33,36.58,1.206700977,0.249605055,-0.048591345,31.53939394
50028,7.76,20.37,1.206344923,0.173969072,0.060938938,34.12121212
50029,6.64,27.82,1.206123298,0.218373494,0.088724516,22.45454545
50030,7.45,21.62,1.205519068,0.173154362,0.033041219,29.72121212
50031,6.1,28.03,1.205206923,0.263934426,0.047849391,20.41818182
50032,5.89,34.98,1.204967115,0.191850594,0.02655644,18.73939394
50033,6.09,25.89,1.204534558,0.216748768,-0.050484675,24.21212121
50034,5.17,31.2,1.2038488,0.294003868,0.078713238,11.29090909
50035,5.45,28.58,1.203314244,0.183486239,0.053625614,14.63636364
50036,4.09,25.14,1.202366997,0.366748166,-0.026989762,4.266666667
50037,5.58,28.3,1.201395787,0.159498208,0.060527725,14.98787879
50038,5.19,26.94,1.201783963,0.342967245,0.069554961,10.82424242
50039,4.67,19.3,1.199890512,0.336188437,-0.042400165,5.163636364
50040,5.22,30.97,1.199752964,0.24137931,-0.016956037,8.066666667
50041,4.54,65.59,1.19969903,0.321585903,0.226432278,0.915151515
50042,3.66,46.94,1.198291785,0.398907104,0.137697774,1.878787879
50043,4.1,40.44,1.198614769,0.380487805,0.077172082,5.103030303
50044,3.67,39.31,1.197781008,0.367847411,-0.041967808,3.024242424
50045,4.1,22.61,1.1958403,0.256097561,0.065981982,5.266666667
50046,3.53,32.78,1.195672559,0.266288952,0.018957982,-0.381818182
50047,5.15,50.4,1.195863222,0.229126214,-0.051163031,10.56969697
50048,3.96,22.47,1.196266706,0.26010101,0.097463146,2.012121212
50049,4.87,19.96,1.194903376,0.277207392,0.027536263,7.545454545
50050,4.48,24.14,1.195233691,0.180803571,0.111847566,2.248484848
50051,4,46.11,1.195186968,0.2325,-0.12942865,6.545454545
50052,3.68,38.05,1.196648367,0.22826087,-0.272327964,4.636363636
50053,3.99,37.17,1.197212898,0.243107769,-0.186767948,2.666666667
50054,3.91,58.94,1.198560637,0.194373402,-0.185209736,4.696969697
50055,3.74,61,1.199420777,0.165775401,0,0.793939394
50056,3.98,60.65,1.199874245,0.168341709,0.247714407,1.024242424
50057,5.2,63.75,1.200026847,0.096153846,0.6050955,5.842424242
50058,4.7,60.52,1.200479572,0.242553191,0.136434198,9.696969697
50059,6,62.26,1.201172292,0.198333333,0.445324481,17.77575758
50060,6.8,64.92,1.201280565,0.054411765,0.595876032,19.71515152
50061,6.79,66.97,1.202158271,0.089837997,0.558694545,21.43030303
50062,6.55,62.98,1.201978012,0.166412214,0.324391009,24.69090909
50063,6.99,61.79,1.201643228,0.074391989,0.426050753,22.24848485
50064,7.07,61.72,1.202264767,0.063649222,0.36080713,22.44848485
50065,8.08,64.85,1.203804953,0.070544554,0.545695508,37.78787879
50066,8.31,66.77,1.205819157,0.070998797,0.532034452,42.77575758
50067,8.58,67.85,1.206434688,0.076923077,0.474397212,51.37575758
50068,8.8,69.02,1.206136743,0.098863636,0.396915573,59.23636364
50069,7.96,70.66,1.206210041,0.164572864,0.253962597,61.6969697
50070,7.13,71.46,1.206591734,0.190743338,0.171571332,61.3030303
50071,8.07,71.49,1.207364557,0.185873606,0.195525436,68.98181818
50072,7.22,72.04,1.208025877,0.192520776,0.037228191,69.29090909
50073,7.57,73.41,1.208947685,0.169088507,0.114397559,76.32727273
50074,6.82,73.54,1.210358532,0.18914956,0.19742135,62.86666667
50075,5.93,75.64,1.211497119,0.197301855,0.091767821,62.93333333
50076,5.71,75.71,1.212246902,0.194395797,0.220671066,58.01818182
50077,5.73,75.75,1.213156958,0.223385689,0.078915229,53.18181818
50078,5.9,74.29,1.213273034,0.198305085,0.328019084,48.60606061
50079,5.57,75.39,1.213768899,0.240574506,0.244244557,47.48484848
50080,5.27,75.22,1.214142496,0.191650854,0.316563395,45.78787879
50081,5.33,76.28,1.214044145,0.174484053,0.375996145,44.84242424
50082,5.16,76.85,1.214246102,0.178294574,0.420529389,42.52727273
50083,4.79,76.81,1.214375036,0.181628392,0.372752459,40.57575758
50084,5.17,76.71,1.214442495,0.160541586,0.41963407,35.4969697
50085,5.02,77.25,1.214161118,0.163346614,0.600987402,27.44848485
50086,5.04,78.8,1.214185344,0.196428571,0.496755239,22.4
50087,4.87,75.15,1.214252428,0.217659138,0.415035161,31.64242424
50088,4.55,76.89,1.214748633,0.197802198,0.495653165,27.8
50089,4.5,77,1.214681144,0.195555556,0.508027737,22.97575758
50090,4.96,79.04,1.21434377,0.211693548,0.705680278,17.32121212
50091,4.64,79.58,1.214705095,0.206896552,0.58229273,11.9030303
50092,4.73,76.57,1.215005121,0.221987315,0.694482269,17.75151515
50093,5,79.2,1.214888374,0.204,0.824217804,16.94545455
50094,4.8,78.11,1.2149799,0.214583333,0.657595876,20.08484848
50095,4.95,79.01,1.215212584,0.191919192,0.61668396,15.77575758
50096,4.9,80.9,1.215096077,0.218367347,0.722140725,15.20606061
50097,4.95,79.83,1.215359478,0.197979798,0.501269426,12.35757576
50098,4.9,79.29,1.215187381,0.183673469,0.623948823,16.73333333
50099,5.44,81.9,1.215156746,0.207720588,0.558810546,11.6969697
50100,5.54,82.3,1.215555699,0.189530686,0.290883544,9.327272727
50101,4.97,82.4,1.216139258,0.201207243,0.20100539,10.37575758
50102,5.29,82.9,1.215733399,0.196597353,0.192890599,9.103030303
50103,5.09,82,1.216040684,0.196463654,0.298474979,7.96969697
50104,5.8,82.8,1.216114389,0.174137931,0.238289256,4.866666667
50105,5.49,83.1,1.216262045,0.218579235,0.17678201,5.684848485
50106,5.53,81.8,1.216366483,0.168173599,0.094360063,5.854545455
50107,6.18,83.2,1.216630615,0.166666667,0.140960046,5.260606061
50108,6.7,83.7,1.216304648,0.135820896,0.278679289,4.012121212
50109,6.09,83.1,1.216446291,0.172413793,0.424761599,7.745454545
50110,5.16,83.5,1.216741755,0.186046512,0.41014979,5.442424242
50111,5.23,82.3,1.217264894,0.193116635,0.294784506,4.703030303
50112,4.69,83.4,1.217616194,0.219616205,0.740761587,3.866666667
50113,4.73,83.9,1.218053828,0.249471459,0.700911304,3.884848485
50114,4.92,83.6,1.218226457,0.203252033,0.706230614,2.084848485
50115,5.53,85.1,1.218300408,0.144665461,0.664593905,1.175757576
50116,6.19,87.2,1.218023214,0.132471729,0.49655045,-0.842424242
50117,6.28,86.5,1.217974066,0.136942675,0.436323776,1.575757576
50118,6.86,89.1,1.218411512,0.144314869,0.403683323,5.375757576
50119,7.62,89.9,1.218917192,0.161417323,0.349703605,6.036363636
50120,9.13,92.4,1.219096091,0.081051479,0.341188011,8.684848485
50121,8.51,94,1.219534375,0.07520564,0.343709578,9.854545455
50122,8.4,94.8,1.219503514,0.073809524,0.46284267,10.29090909
50123,8.3,92.9,1.22004714,0.092771084,0.4071201,10.40606061
50124,7.68,88.3,1.220393183,0.141927083,0.370539758,8.472727273
50125,7.88,89.9,1.219985179,0.139593909,0.434489023,7.921212121
50126,7.87,90.2,1.219917147,0.127064803,0.421408672,7.096969697
50127,7.94,89.1,1.219904799,0.113350126,0.354091145,9.733333333
50128,7.45,88.6,1.219429371,0.123489933,0.383023754,9.03030303
50129,7.9,89.2,1.218738461,0.12278481,0.402729914,9.848484848
50130,7.92,89.4,1.218670677,0.133838384,0.388214043,7.854545455
50131,8.43,89.7,1.218997486,0.110320285,0.368910764,7.490909091
50132,6.54,87.1,1.218627718,0.126911315,0.34466953,5.76969697
50133,6.73,86.7,1.218153247,0.114413076,0.326508764,5.472727273
50134,6.96,89.2,1.217851564,0.186781609,0.45141668,2.490909091
50135,7.17,90.9,1.219275096,0.122733612,0.552922731,1.145454545
50136,6.79,90.6,1.220565972,0.128129602,0.533595633,2.787878788
50137,4.08,109.1,1.218732634,0.156862745,0.199219358,0.181818182
50138,4.93,114,1.217630538,0.164300203,0.068632547,7.496969697
50139,4.37,118.6,1.216714868,0.173913043,0.015301301,3.315151515
50140,4.82,127.1,1.215720868,0.15560166,0.207562179,3.545454545
50141,4.3,119.2,1.215132299,0.16744186,0.100381816,2.739393939
50142,4.7,122.4,1.214263375,0.119148936,0.136434198,2.248484848
50143,4.24,133,1.210799924,0.129716981,0.042310423,1.709090909
50144,4.43,135.2,1.209045644,0.180586907,0.03028997,2.157575758
50145,4.68,135.1,1.208070265,0.138888889,0.067461196,4.739393939
50146,4.4,136.3,1.207053297,0.168181818,0.066616275,2.278787879
50147,4.88,130.4,1.20620595,0.149590164,0.136084095,9.066666667
50148,5.23,139.2,1.205088622,0.131931166,0.167553099,7.824242424
50149,5.01,138.3,1.204124852,0.141716567,0.058397683,6.193939394
50150,5.32,128.5,1.204257822,0.165413534,0.106913324,9.333333333
50151,4.99,124.6,1.203762598,0.166332665,0.190441406,5.054545455
50152,4.83,124.5,1.202558523,0.144927536,0.127773692,5.678787879
50153,4.69,117,1.202245651,0.185501066,0.121674998,3.381818182
50154,4.9,114.7,1.20205457,0.179591837,0.092564646,4.575757576
50155,4.53,118.8,1.201952977,0.156732892,0.189264051,4.018181818
50156,4.64,117.4,1.201747404,0.157327586,0.143354903,1.193939394
50157,4.86,109.8,1.201390447,0.154320988,0.069636739,3.781818182
50158,4.62,117,1.200904929,0.214285714,0.078289339,0.424242424
50159,4.77,118.4,1.200838705,0.176100629,0.169272411,1.890909091
50160,3.74,66.22,1.200061972,0.157754011,0.291519096,-0.206060606
50161,3.79,54.47,1.199876912,0.308707124,-0.331493091,6.654545455
50162,3.92,56.47,1.200198519,0.257653061,-0.147954091,12.23636364
50163,4.8,62.36,1.200186357,0.208333333,0.213557633,6.521212121
50164,4.9,59.9,1.200489277,0.216326531,-0.144771053,14.04242424
50165,5.62,61.69,1.200830237,0.12455516,0.096941787,13.98787879
50166,4.32,58.41,1.20077482,0.282407407,-0.243265842,10.84848485
50167,6.49,63.86,1.200271802,0.107858243,0.192961168,19.5030303
50168,6.34,63.28,1.200334119,0.135646688,0.21696734,23.98181818
50169,6.71,66.13,1.200231282,0.104321908,0.327557377,19.39393939
50170,6.19,64.53,1.200243458,0.163166397,0.163782914,21.89090909
50171,6.3,66.03,1.200476296,0.120634921,0.273554654,21.34545455
50172,6.29,69.84,1.200259726,0.168521463,0.367857539,20.13333333
50173,5.22,71.68,1.20051564,0.204980843,0.16330194,16.16969697
50174,4.23,72.59,1.200637457,0.234042553,0.232280256,9.303030303
50175,3.56,74.13,1.201041074,0.179775281,0.395017433,5.684848485
50176,4.43,70,1.200812152,0.196388262,0.232359219,7.963636364
50177,4.42,70.3,1.200691624,0.196832579,0.353319282,5.606060606
50178,3.66,72.14,1.201022157,0.202185792,0.257076176,4.478787879
50179,3.51,73.52,1.201075078,0.196581197,0.219312796,2.866666667
50180,4.42,65.13,1.201022496,0.147058824,0.199677486,2.678787879
50181,3.75,60.86,1.201521494,0.245333333,0.029815616,2.327272727
50182,4.5,60.55,1.202428529,0.186666667,0.267183248,7.393939394
50183,5.37,68.53,1.202437189,0.145251397,0.296013112,11.8969697
50184,5.79,66.11,1.202827535,0.113989637,0.348166073,12.70909091
50185,5.67,66.4,1.203087224,0.126984127,0.324197219,11.8
50186,4.91,62.17,1.203736792,0.16293279,0.411320616,7.563636364
50187,5.14,64.5,1.204124506,0.13229572,0.365572314,8.393939394
50188,5.21,68.71,1.203966742,0.136276392,0.177438014,12.56363636
50189,4.14,74.14,1.203955601,0.176328502,0.054311509,12.93939394
50190,4.85,67.62,1.203740065,0.193814433,0.127231407,10.58181818
50191,4.98,66.82,1.203547966,0.164658635,0.24495975,8.012121212
50192,5,70.3,1.20389003,0.168,0.156424495,12.6
50193,4.77,77.48,1.203863434,0.182389937,0.282677691,17.21818182
50194,4.34,74.65,1.203959019,0.184331797,0.231756424,17.20606061
50195,4.88,73.34,1.203951295,0.209016393,0.121613489,19.37575758
50196,3.96,74.33,1.204292405,0.194444444,0.085772435,10.06666667
50197,4.3,74.76,1.204085716,0.18372093,0.388509243,10.8
50198,4.5,75.29,1.203837915,0.164444444,0.0600369,12.72121212
50199,4.5,71.4,1.204314745,0.184444444,0.065113999,10.19393939
50200,4.49,73.73,1.204302522,0.20935412,0.050029819,9.642424242
50201,4.22,71.82,1.204465967,0.184834123,0.010552182,8.157575758
50202,4.77,70.87,1.204470518,0.167714885,0.12449806,11.33333333
50203,4.41,71.23,1.204767487,0.167800454,-0.069419089,9.36969697
50204,4.63,78.16,1.204833215,0.198704104,0.38682213,8.460606061
50205,4.55,76.49,1.205074793,0.193406593,0.220510548,10.18787879
50206,4.35,77.4,1.205092641,0.195402299,0.265456232,8.187878788
50207,4.33,72.82,1.204965718,0.193995381,0.099670489,7.63030303
50208,4.25,77.04,1.205641991,0.204705882,0.129115087,8.266666667
50209,4.58,74.86,1.20576247,0.231441048,0.30076485,6.909090909
50210,4.83,77.65,1.205566632,0.221532091,0.315738377,11.78787879
50211,4.69,78.62,1.205173303,0.179104478,0.438380708,9.278787879
50212,4.27,73.72,1.205392574,0.163934426,0.259023769,9.175757576
50213,4.5,74.2,1.205434916,0.188888889,0.185209736,10.03030303
50214,4.85,74.87,1.205621231,0.191752577,0.186205581,13.28484848
50215,4.68,75.7,1.205577908,0.170940171,0.13703561,14.09090909
50216,4.55,75.86,1.205571305,0.164835165,0.242181257,9.490909091
50217,4.8,79.9,1.205146843,0.210416667,0.421700135,8.690909091
50218,4.32,76.27,1.205220269,0.231481481,0.204519045,8.381818182
50219,4.5,75.09,1.205044324,0.171111111,0.169171905,11.69090909
50220,4.64,76.99,1.20492297,0.163793103,0.340808986,11.05454545
50221,4.36,76.54,1.204880652,0.185779817,0.141996768,11.36969697
50222,4.41,80.2,1.204970906,0.20861678,0.426234075,9.121212121
50223,4.92,82.7,1.204541178,0.18902439,0.775551221,3.757575758
50224,5.06,85.3,1.204456592,0.185770751,0.863628069,3.787878788
50225,4.99,82.9,1.204208491,0.186372745,0.712930186,4.539393939
50226,4.42,82.1,1.204432129,0.187782805,0.717432624,4.721212121
50227,4.78,84.7,1.204867403,0.173640167,0.685970284,2.509090909
50228,4.44,84.2,1.205096894,0.198198198,0.645688464,3.472727273
50229,4.55,84.8,1.205126993,0.204395604,0.774890092,3.515151515
50230,4.04,79.28,1.205617385,0.207920792,0.243825904,7.375757576
50231,5.18,83.2,1.205525073,0.187258687,0.647600845,6.339393939
50232,4.38,77.41,1.205646555,0.221461187,0.315520528,8.745454545
50233,4.86,82.3,1.205761455,0.203703704,0.774050203,8.951515152
50234,5.89,85.4,1.205276532,0.152801358,0.73010217,6.23030303
50235,6.21,84.7,1.204907701,0.157809984,0.686000855,7.896969697
50236,5.67,84.8,1.205023462,0.199294533,0.573389202,5.248484848
50237,5.62,86.5,1.204938801,0.138790036,0.662849764,3.242424242
50238,6.29,88.4,1.204793987,0.144674086,0.518726477,2.678787879
50239,7.39,94.2,1.206855314,0.090663058,0.368607687,3.993939394
50240,7.26,95.5,1.20718432,0.074380165,0.430828141,6.727272727
50241,7.49,94.4,1.206861876,0.105473965,0.455974166,6.624242424
50242,7.93,95.7,1.206637513,0.081967213,0.374378352,10.22424242
50243,8.23,95.3,1.206570608,0.081409478,0.423951528,12.35151515
50244,7.45,96.2,1.20744074,0.095302013,0.407961643,9.812121212
50245,6.99,93.4,1.207447282,0.114449213,0.399265569,5.842424242
50246,5.95,88.4,1.207350958,0.142857143,0.290745283,1.442424242
50247,5.96,95.9,1.207358342,0.119127517,0.194627935,1.43030303
50248,5.38,97.3,1.206001569,0.143122677,0.097049228,3.327272727
50249,5.31,97,1.205047107,0.167608286,0.098357341,2.612121212
50250,5.46,100.3,1.204004259,0.144688645,0.121226077,5.333333333
50251,5.79,103.7,1.203101988,0.089810017,0.102053251,4.896969697
50252,5.53,101.3,1.202242111,0.095840868,0.077659007,4.721212121
50253,4.59,99.5,1.20038269,0.161220044,0.063818734,1.436363636
50254,5.12,103.3,1.197502276,0.162109375,0.07500397,1.896969697
50255,4.28,97.2,1.194052928,0.130841121,0.063167197,0.357575758
50256,4.58,92.6,1.1930044,0.135371179,0.09917853,-0.76969697
50257,4.4,100,1.191563431,0.138636364,0.087522124,-0.678787879
50258,4.81,108.6,1.190404584,0.137214137,0.023210557,1.933333333
50259,4.54,109.2,1.189977331,0.145374449,0.11547977,1.363636364
50260,3.88,107.9,1.187374757,0.195876289,-0.050934896,-0.648484848
50261,4.19,109.1,1.186432168,0.212410501,0.059093039,-0.224242424
50262,4.5,109.7,1.186388949,0.215555556,0.049917383,1.951515152
50263,4.95,97,1.185760692,0.15959596,0.091610099,2.309090909
50264,4.32,102.7,1.184424213,0.185185185,-0.035703663,-0.533333333
50265,4.72,101.2,1.183466776,0.207627119,0.057202219,-0.727272727
50266,4.14,107.2,1.182354929,0.253623188,0.048820208,3.284848485
50267,5.09,105,1.181199463,0.194499018,0.035188539,4.836363636
50268,4.35,101.6,1.180482071,0.32183908,0.015371896,0.490909091
50269,4.82,125.4,1.17939942,0.215767635,0.070223869,2.212121212
50270,5.25,128.7,1.178816087,0.283809524,0.189813324,7.533333333
50271,5.44,123.2,1.179506246,0.196691176,0.126001455,9.672727273
50272,4.09,134.1,1.177880483,0.268948655,0.145890761,6.666666667
50273,5.57,109.6,1.177309329,0.213644524,0.06884947,12.43030303
50274,4.5,127.5,1.177176283,0.246666667,0.085539247,0.842424242
50275,4.24,140.8,1.175947264,0.162735849,0.047656347,5.157575758
50276,3.93,172.1,1.174546627,0.236641221,0.110070422,0.072727273
50277,3.7,155.5,1.173908456,0.310810811,0.098191902,1.115151515
50278,3.65,126.9,1.172823675,0.361643836,0.105941288,1.83030303
50279,3.89,122.6,1.17153621,0.372750643,0.022958655,4.987878788
50280,3.97,134.4,1.171372997,0.279596977,0.138511156,3.406060606
50281,3.94,177.3,1.16995241,0.182741117,0.03981825,-0.139393939
50282,4.09,120.9,1.170378554,0.251833741,0.099972225,-0.345454545
50283,4.54,99.3,1.168681864,0.158590308,0.089859762,-0.357575758
50284,4.67,105.2,1.169420408,0.145610278,0.219806438,2.515151515
50285,5.17,108.4,1.169640246,0.087040619,0.221178047,4.903030303
50286,4.83,106.3,1.169920513,0.105590062,0.284156375,1.727272727
50287,4.99,91.7,1.170533493,0.124248497,0.100154386,-0.381818182
50288,5.46,99.9,1.170753882,0.080586081,0.295441909,0.606060606
50289,6.07,100.5,1.170986279,0.095551895,0.313922541,4.836363636
50290,7.37,103.6,1.170948262,0.066485753,0.376826792,11.65454545
50291,6.84,101.6,1.171003484,0.092105263,0.279965438,9.381818182
50292,7.42,102.2,1.171559641,0.071428571,0.318090183,10.63030303
50293,7.96,96.7,1.172438241,0.064070352,0.29182539,5.872727273
50294,8,101.1,1.173107446,0.07125,0.380677999,18.66060606
50295,9.19,102.3,1.173549339,0.064200218,0.55133214,21.66060606
50296,9.25,103.2,1.173250548,0.037837838,0.535021599,18.9030303
50297,9.34,103.9,1.173308935,0.042826552,0.556529105,24.65454545
50298,9.55,105,1.172975823,0.029319372,0.516098556,31.87878788
50299,9.65,106,1.172799008,0.024870466,0.48703817,41.93939394
50300,9.87,106.1,1.172611504,0.032421479,0.525674071,49.73333333
50301,10.25,105.4,1.172712389,0.026341463,0.531149914,46.64848485
50302,10.11,96.9,1.175169549,0.075173096,0.489619445,25.23030303
50303,10.79,96.8,1.177607507,0.070435589,0.450315167,28.64242424
50304,11.38,97.8,1.178038021,0.057996485,0.499071569,36.43030303
50305,11.44,96.8,1.178628283,0.068181818,0.542748146,36.77575758
50306,11.82,96.1,1.178898289,0.059221658,0.478338105,40.92727273
50307,11.8,97,1.179930353,0.065254237,0.543218795,49.41212121
50308,11.14,98.1,1.181216553,0.067324955,0.554242893,42.01818182
50309,10.64,100.2,1.181430187,0.072368421,0.535676411,53.55151515
50310,10.64,101.5,1.18238227,0.082706767,0.658578503,62.83030303
50311,11.2,103.3,1.182838388,0.075,0.711577392,73.26060606
50312,11.54,103.9,1.182710794,0.065857886,0.589518462,82.19393939
50313,10.95,104.8,1.183757081,0.070319635,0.623510268,75.96363636
50314,10.49,105.7,1.184226568,0.066730219,0.624234987,68.57575758
50315,9.92,104.2,1.184896444,0.089717742,0.633045031,58.86666667
50316,9.67,104.3,1.185226779,0.076525336,0.612369732,52.55151515
50317,9.29,105.7,1.185914536,0.08934338,0.5660972,50.29090909
50318,9.35,106.7,1.186318012,0.070588235,0.665295121,54.61212121
50319,9.43,108.8,1.186574344,0.053022269,0.608595807,59.24242424
50320,9.27,110.5,1.187007397,0.050701187,0.639806928,57.47272727
50321,8.96,108.4,1.187579136,0.059151786,0.6094569,50.59393939
50322,8.58,107.4,1.188185044,0.06993007,0.539445201,44.13939394
50323,8.9,110.3,1.188502812,0.066292135,0.644005213,54.80606061
50324,9.89,106.9,1.188300114,0.075834176,0.626317423,65.01818182
50325,9.43,104.1,1.188698442,0.08271474,0.562605964,55.35757576
50326,8.91,107.6,1.18944888,0.088664422,0.555024236,53.23030303
50327,9.04,108.5,1.188179211,0.068584071,0.639008068,54.32121212
50328,8.38,109.3,1.188635111,0.08353222,0.637241682,41.97575758
50329,8.09,109.2,1.189018709,0.097651422,0.594609171,43.20606061
50330,7.88,111.6,1.189492274,0.109137056,0.590678143,42.15151515
50331,7.71,115.5,1.190304145,0.084306096,0.617029703,33.79393939
50332,7.76,113.8,1.190258734,0.078608247,0.516503187,34.73333333
50333,7.73,112,1.189974199,0.090556274,0.588813993,36.95151515
50334,7.62,112.4,1.19000345,0.082677165,0.560727141,35.26666667
50335,7.82,112.4,1.189965086,0.090792839,0.633334425,38.89090909
50336,7.83,113.6,1.189585852,0.089399745,0.514884714,37.38787879
50337,7.51,111.4,1.189965086,0.085219707,0.491221045,36.13333333
